time,vwap,SMA(5),SMA(10),12dayEWM,rsi,MACD,mom,mfi,spread
2021-10-04 08:00:00,1.6596755885754235,4.768259290990911,4.7863390274774735,4.771100956063011,1.1070562662618366,0.867368420288777,0.543952159200007,43.74415095215395,102.68473835420001
2021-10-04 09:00:00,1.6596749521141216,4.766889222387396,4.776942775862077,4.769640701134816,1.032303465997172,0.8226865714127882,0.8448796695000027,42.87589712833155,102.6123949353
2021-10-04 10:00:00,1.6607828406924965,4.769484552086365,4.775438867835148,4.779399796474016,1.1215941798542597,0.9184955971844353,2.310488018200015,42.838238057895815,104.36979574860001
2021-10-04 11:00:00,1.664391235788162,4.774241640862157,4.771703071702842,4.777857720200612,1.0005727025063003,0.9130610870820526,0.528563881300002,24.307400606447587,103.49190243630001
2021-10-04 12:00:00,1.6641803486118303,4.777072450146428,4.769048609662601,4.770851886200467,0.9635287341912858,0.904515773563876,0.5861552922000222,11.604787762720647,103.5685927785
2021-10-04 13:00:00,1.663391974285669,4.769946352855247,4.769105982673673,4.76474892892217,0.941478249474713,0.8677479900602769,-0.054051582899994344,9.702196230155607,103.320826075
2021-10-04 14:00:00,1.6630733550184695,4.771199420095645,4.769053619201884,4.767502105060657,1.0233095383947513,0.8183958202844117,0.1203937810000042,6.092518983011196,103.18723753329999
2021-10-04 15:00:00,1.6626373931982383,4.771147002092792,4.770318049889735,4.77785684844861,1.1329484261612066,0.7984269655302718,0.9105821357999986,12.331954438794078,103.5385361744
2021-10-04 16:00:00,1.6620554895574218,4.776612478274868,4.775429037861989,4.78597075667725,1.1441896382223553,0.7887847212080246,0.7459189593000026,20.73672375539698,103.7278474302
2021-10-04 17:00:00,1.6620649342469,4.784030434633803,4.78055008350528,4.788616747435869,1.092700567887566,0.7541150929304088,0.2896014444000059,17.68616655401558,103.5006230212
2021-10-04 19:00:00,1.6620736382173038,4.799403165925531,4.787123621663074,4.797776782119492,1.1598347576512347,0.724029355565385,1.8250155500999874,17.73619807050087,103.99080484589999
2021-10-05 08:00:00,1.6620803252753502,4.810799296480457,4.786877419891719,4.806935634676563,1.1379828630029496,0.6710497253623657,1.0897997555999908,-5.599861167587726,104.7079565705
2021-10-05 09:00:00,1.6620884633965836,4.809178917776387,4.792626330641488,4.807430952638926,1.0965075889098372,0.6838550519053079,0.5320031959999802,6.277478725639753,104.5619100502
2021-10-05 10:00:00,1.6627501464517835,4.802992903624437,4.792627749188259,4.795170717626778,0.8865466373764969,0.5300016431637111,-1.0070076781000061,-11.504867308206414,102.60517465519999
2021-10-05 11:00:00,1.6626721378615308,4.795692839915031,4.794433207379663,4.786804574165247,0.9056253281749176,0.4580955301466112,0.22957179730002153,-15.747257481244446,103.2905549519
2021-10-05 12:00:00,1.6624310375308864,4.78871153631072,4.7973892232246405,4.784280214091149,0.9408890684991829,0.42381365415265293,0.25417988840000305,0.8848951371942846,103.63247012069999
2021-10-05 13:00:00,1.6629588683597902,4.7770720519635335,4.793904548379625,4.7751791511353385,0.8775728310734919,0.3888169922228606,0.14965666039999448,2.295944188602725,103.59100376989998
2021-10-05 14:00:00,1.6628796290699082,4.764972025164791,4.787038253026475,4.766118761238432,0.8508309161076345,0.3487927204701933,0.2404191706999974,12.365699971929857,103.48853343469999
2021-10-05 15:00:00,1.6627569204478194,4.758900733793477,4.780870718329106,4.757440172439661,0.821892856592491,0.30175970235091754,-0.3543561941000064,-2.3470799797403075,103.3418640152
2021-10-05 16:00:00,1.662402696889701,4.7517417463667755,4.773643824930474,4.749706099177302,0.796038831348588,0.20493828659422775,-1.3916180419999975,-8.450380589904277,102.63317836739999
2021-10-05 17:00:00,1.6623276531158835,4.744617197020522,4.766596167088298,4.747627717558741,0.842329485284927,0.14704687629376778,-0.8219997717999981,-21.039688772734685,102.8876697054
2021-10-06 05:00:00,1.6623278300827582,4.734497632097117,4.756623020641378,4.749177707114014,0.9466980841865233,-0.04965631898086542,-2.499836887099999,-20.39099762006495,102.3732215631
2021-10-06 08:00:00,1.6623258297221017,4.7319446314689735,4.744572550056056,4.745586018743077,0.9496956730908734,-0.2170642948981616,-1.0091005592000073,-2.2738437990598896,102.3882850207
2021-10-06 09:00:00,1.6623258007673738,4.747699737502126,4.741595722431935,4.759557919755623,1.1217115742499084,-0.1787855831709031,-0.6465861124999925,-8.979362921531532,102.96160431999999
2021-10-06 10:00:00,1.6621944241631859,4.768012479192794,4.744835154081598,4.777626096762792,1.206546922916255,-0.20106783693022479,-1.4267583506000001,-31.081950124015542,102.28078792259998
2021-10-06 11:00:00,1.6622162859871144,4.791147957277234,4.751934503980779,4.790792522589634,1.2156453801940033,-0.22147316111621507,-1.6716081254999757,-44.37694266496545,102.21511219570002
2021-10-06 12:00:00,1.6621847562580738,4.793282252671429,4.757309266867344,4.787951338043056,0.9456747242199061,-0.27647289204010406,-1.880527327899994,-43.32385451259158,101.694421694
